"","ASSESSID","TSYEAR","SSB","TOTAL","CATCH_LANDINGS","units_total","units_ssb","units_catch"
"13352","SPC-BIGEYEWPO-1952-2006-JENSEN",1994,176000,362000,88941.2,"MT","MT","MT"
"13353","SPC-BIGEYEWPO-1952-2006-JENSEN",1995,152000,353000,85627.5,"MT","MT","MT"
"13354","SPC-BIGEYEWPO-1952-2006-JENSEN",1996,145000,379000,82373,"MT","MT","MT"
"13355","SPC-BIGEYEWPO-1952-2006-JENSEN",1997,150000,408000,118024.2,"MT","MT","MT"
"13356","SPC-BIGEYEWPO-1952-2006-JENSEN",1998,156000,379000,127433.6,"MT","MT","MT"
"13357","SPC-BIGEYEWPO-1952-2006-JENSEN",1999,149000,349000,118971.3,"MT","MT","MT"
"13358","SPC-BIGEYEWPO-1952-2006-JENSEN",2000,133000,322000,120619.6,"MT","MT","MT"
"13359","SPC-BIGEYEWPO-1952-2006-JENSEN",2001,115000,332000,107302.4,"MT","MT","MT"
"13360","SPC-BIGEYEWPO-1952-2006-JENSEN",2002,103000,354000,115428.8,"MT","MT","MT"
"13361","SPC-BIGEYEWPO-1952-2006-JENSEN",2003,118000,366000,103700.9,"MT","MT","MT"
"13362","SPC-BIGEYEWPO-1952-2006-JENSEN",2004,133000,361000,145859.3,"MT","MT","MT"
"13363","SPC-BIGEYEWPO-1952-2006-JENSEN",2005,122000,324000,131710.9,"MT","MT","MT"
"13364","SPC-BIGEYEWPO-1952-2006-JENSEN",2006,108000,301000,107413.3,"MT","MT","MT"
"13365","SPC-SKJCWPAC-1972-2006-JENSEN",1972,2531575,3000050,114138.2,"MT","MT","MT"
"13366","SPC-SKJCWPAC-1972-2006-JENSEN",1973,2967750,3532775,182800.1,"MT","MT","MT"
"13367","SPC-SKJCWPAC-1972-2006-JENSEN",1974,2994625,3287675,230673.7,"MT","MT","MT"
"13368","SPC-SKJCWPAC-1972-2006-JENSEN",1975,2513965,2822825,164262.8,"MT","MT","MT"
"13369","SPC-SKJCWPAC-1972-2006-JENSEN",1976,2161842.5,2582900,200355.8,"MT","MT","MT"
"13370","SPC-SKJCWPAC-1972-2006-JENSEN",1977,2241715,2777325,258297.6,"MT","MT","MT"
"13371","SPC-SKJCWPAC-1972-2006-JENSEN",1978,2714550,3163275,278480.7,"MT","MT","MT"
"13372","SPC-SKJCWPAC-1972-2006-JENSEN",1979,2723875,3169150,229415.3,"MT","MT","MT"
"13373","SPC-SKJCWPAC-1972-2006-JENSEN",1980,2728825,3163325,254060.7,"MT","MT","MT"
"13374","SPC-SKJCWPAC-1972-2006-JENSEN",1981,2586402.5,2965975,296264.7,"MT","MT","MT"
"13375","SPC-SKJCWPAC-1972-2006-JENSEN",1982,2541262.5,3298750,327687.2,"MT","MT","MT"
"13376","SPC-SKJCWPAC-1972-2006-JENSEN",1983,3332150,4093600,509058,"MT","MT","MT"
"13377","SPC-SKJCWPAC-1972-2006-JENSEN",1984,3744875,4237525,513594,"MT","MT","MT"
"13378","SPC-SKJCWPAC-1972-2006-JENSEN",1985,3638475,4469600,445100,"MT","MT","MT"
"13379","SPC-SKJCWPAC-1972-2006-JENSEN",1986,4069050,4751925,535888,"MT","MT","MT"
"13380","SPC-SKJCWPAC-1972-2006-JENSEN",1987,4198800,5024875,486445,"MT","MT","MT"
"13381","SPC-SKJCWPAC-1972-2006-JENSEN",1988,4379400,5016650,623513,"MT","MT","MT"
"13382","SPC-SKJCWPAC-1972-2006-JENSEN",1989,3520225,4048375,634827,"MT","MT","MT"
"13383","SPC-SKJCWPAC-1972-2006-JENSEN",1990,3424575,4367700,715641,"MT","MT","MT"
"13384","SPC-SKJCWPAC-1972-2006-JENSEN",1991,3628375,4268550,911865,"MT","MT","MT"
"13385","SPC-SKJCWPAC-1972-2006-JENSEN",1992,3573325,4129150,841673,"MT","MT","MT"
"13386","SPC-SKJCWPAC-1972-2006-JENSEN",1993,3012175,3624625,683943,"MT","MT","MT"
"13387","SPC-SKJCWPAC-1972-2006-JENSEN",1994,3000525,3791850,839346,"MT","MT","MT"
"13388","SPC-SKJCWPAC-1972-2006-JENSEN",1995,3046500,3625650,863992,"MT","MT","MT"
"13389","SPC-SKJCWPAC-1972-2006-JENSEN",1996,3089500,3814075,873805,"MT","MT","MT"
"13390","SPC-SKJCWPAC-1972-2006-JENSEN",1997,2935325,3618275,741128,"MT","MT","MT"
"13391","SPC-SKJCWPAC-1972-2006-JENSEN",1998,3680550,4757900,1032329,"MT","MT","MT"
"13392","SPC-SKJCWPAC-1972-2006-JENSEN",1999,4137600,4943325,984234,"MT","MT","MT"
"13393","SPC-SKJCWPAC-1972-2006-JENSEN",2000,4165300,4930875,980819,"MT","MT","MT"
"13394","SPC-SKJCWPAC-1972-2006-JENSEN",2001,3802825,4546850,939027,"MT","MT","MT"
"13395","SPC-SKJCWPAC-1972-2006-JENSEN",2002,3546200,4294400,1151060,"MT","MT","MT"
"13396","SPC-SKJCWPAC-1972-2006-JENSEN",2003,2885872.5,3463950,1094277,"MT","MT","MT"
"13397","SPC-SKJCWPAC-1972-2006-JENSEN",2004,3125925,4214900,1218907,"MT","MT","MT"
"13398","SPC-SKJCWPAC-1972-2006-JENSEN",2005,3611150,4571650,1299109,"MT","MT","MT"
"13399","SPC-SKJCWPAC-1972-2006-JENSEN",2006,3914525,4923525,1339779,"MT","MT","MT"
"13400","SPC-STMARLINSWPO-1950-2003-JENSEN",1950,28898,32511,92.74,"MT","MT","MT"
"13401","SPC-STMARLINSWPO-1950-2003-JENSEN",1951,29748,33404,67.5,"MT","MT","MT"
"13402","SPC-STMARLINSWPO-1950-2003-JENSEN",1952,30596,34426,66.55,"MT","MT","MT"
"13403","SPC-STMARLINSWPO-1950-2003-JENSEN",1953,31408,35223,115.36,"MT","MT","MT"
"13404","SPC-STMARLINSWPO-1950-2003-JENSEN",1954,31857,35417,5117.4,"MT","MT","MT"
"13405","SPC-STMARLINSWPO-1950-2003-JENSEN",1955,27306,30600,10364.3,"MT","MT","MT"
"13406","SPC-STMARLINSWPO-1950-2003-JENSEN",1956,19285,22112,3840.04,"MT","MT","MT"
"13407","SPC-STMARLINSWPO-1950-2003-JENSEN",1957,17769,20416,3158.44,"MT","MT","MT"
"13408","SPC-STMARLINSWPO-1950-2003-JENSEN",1958,16929,19666,3918.79,"MT","MT","MT"
"13409","SPC-STMARLINSWPO-1950-2003-JENSEN",1959,15745,18615,5000.02,"MT","MT","MT"
"13410","SPC-STMARLINSWPO-1950-2003-JENSEN",1960,14373,17581,3651.63,"MT","MT","MT"
"13411","SPC-STMARLINSWPO-1950-2003-JENSEN",1961,15321,19007,4480.7,"MT","MT","MT"
"13412","SPC-STMARLINSWPO-1950-2003-JENSEN",1962,15965,19470,5618.44,"MT","MT","MT"
"13413","SPC-STMARLINSWPO-1950-2003-JENSEN",1963,14890,17738,5838.84,"MT","MT","MT"
"13414","SPC-STMARLINSWPO-1950-2003-JENSEN",1964,12569,14874,4457.35,"MT","MT","MT"
"13415","SPC-STMARLINSWPO-1950-2003-JENSEN",1965,10869,12872,3529.17,"MT","MT","MT"
"13416","SPC-STMARLINSWPO-1950-2003-JENSEN",1966,9762.8,11708,3503.99,"MT","MT","MT"
"13417","SPC-STMARLINSWPO-1950-2003-JENSEN",1967,8888.1,11019,2482.33,"MT","MT","MT"
"13418","SPC-STMARLINSWPO-1950-2003-JENSEN",1968,9703.4,12345,1574.04,"MT","MT","MT"
"13419","SPC-STMARLINSWPO-1950-2003-JENSEN",1969,12496,15962,1375.03,"MT","MT","MT"
"13420","SPC-STMARLINSWPO-1950-2003-JENSEN",1970,16326,20107,2740.47,"MT","MT","MT"
"13421","SPC-STMARLINSWPO-1950-2003-JENSEN",1971,18237,21300,4784.33,"MT","MT","MT"
"13422","SPC-STMARLINSWPO-1950-2003-JENSEN",1972,16422,18652,3621.56,"MT","MT","MT"
"13423","SPC-STMARLINSWPO-1950-2003-JENSEN",1973,14501,16470,3286.58,"MT","MT","MT"
"13424","SPC-STMARLINSWPO-1950-2003-JENSEN",1974,12807,14838,3915.33,"MT","MT","MT"
"13425","SPC-STMARLINSWPO-1950-2003-JENSEN",1975,10866,12778,2048.41,"MT","MT","MT"
"13426","SPC-STMARLINSWPO-1950-2003-JENSEN",1976,10911,12882,2246.35,"MT","MT","MT"
"13427","SPC-STMARLINSWPO-1950-2003-JENSEN",1977,11082,13426,1114.43,"MT","MT","MT"
"13428","SPC-STMARLINSWPO-1950-2003-JENSEN",1978,12790,15273,1993.19,"MT","MT","MT"
"13429","SPC-STMARLINSWPO-1950-2003-JENSEN",1979,13600,16021,2602.07,"MT","MT","MT"
"13430","SPC-STMARLINSWPO-1950-2003-JENSEN",1980,13595,16002,2080.17,"MT","MT","MT"
"13431","SPC-STMARLINSWPO-1950-2003-JENSEN",1981,13953,16190,3536.4,"MT","MT","MT"
"13432","SPC-STMARLINSWPO-1950-2003-JENSEN",1982,12366,14230,4334.65,"MT","MT","MT"
"13433","SPC-STMARLINSWPO-1950-2003-JENSEN",1983,9899.1,11657,2740.88,"MT","MT","MT"
"13434","SPC-STMARLINSWPO-1950-2003-JENSEN",1984,9212.9,11009,2537.23,"MT","MT","MT"
"13435","SPC-STMARLINSWPO-1950-2003-JENSEN",1985,8683.5,10211,2335.5,"MT","MT","MT"
"13436","SPC-STMARLINSWPO-1950-2003-JENSEN",1986,7943.2,9282.6,2135.07,"MT","MT","MT"
"13437","SPC-STMARLINSWPO-1950-2003-JENSEN",1987,7312.2,8768.5,1901.3,"MT","MT","MT"
"13438","SPC-STMARLINSWPO-1950-2003-JENSEN",1988,7378.5,9098.5,2230.61,"MT","MT","MT"
"13439","SPC-STMARLINSWPO-1950-2003-JENSEN",1989,7348.1,8860.8,2891.9,"MT","MT","MT"
"13440","SPC-STMARLINSWPO-1950-2003-JENSEN",1990,6236.4,7332,2300.96,"MT","MT","MT"
"13441","SPC-STMARLINSWPO-1950-2003-JENSEN",1991,5301.6,6405.9,1864.35,"MT","MT","MT"
"13442","SPC-STMARLINSWPO-1950-2003-JENSEN",1992,5105.1,6490.8,1289.55,"MT","MT","MT"
"13443","SPC-STMARLINSWPO-1950-2003-JENSEN",1993,6037.9,7708.5,1789.56,"MT","MT","MT"
"13444","SPC-STMARLINSWPO-1950-2003-JENSEN",1994,6811,8515.7,2365.62,"MT","MT","MT"
"13445","SPC-STMARLINSWPO-1950-2003-JENSEN",1995,6917.5,8481.2,2568.06,"MT","MT","MT"
"13446","SPC-STMARLINSWPO-1950-2003-JENSEN",1996,6485.5,7886.1,2309.83,"MT","MT","MT"
"13447","SPC-STMARLINSWPO-1950-2003-JENSEN",1997,6194.5,7658,2184.36,"MT","MT","MT"
"13448","SPC-STMARLINSWPO-1950-2003-JENSEN",1998,6191.9,7754.8,2849,"MT","MT","MT"
"13449","SPC-STMARLINSWPO-1950-2003-JENSEN",1999,5663.4,7068.4,2723.32,"MT","MT","MT"
"13450","SPC-STMARLINSWPO-1950-2003-JENSEN",2000,5097.9,6377.3,2087.62,"MT","MT","MT"
"13451","SPC-STMARLINSWPO-1950-2003-JENSEN",2001,4980.8,6263.6,1944.5,"MT","MT","MT"
"13452","SPC-STMARLINSWPO-1950-2003-JENSEN",2002,5179.6,6715.8,1767.33,"MT","MT","MT"
"13453","SPC-STMARLINSWPO-1950-2003-JENSEN",2003,6201.8,8198.1,2010.09,"MT","MT","MT"
"13454","SPC-YFINCWPAC-1952-2005-JENSEN",1952,1910000,3800000,21038.2,"MT","MT","MT"
"13455","SPC-YFINCWPAC-1952-2005-JENSEN",1953,2340000,4340000,28707.51,"MT","MT","MT"
"13456","SPC-YFINCWPAC-1952-2005-JENSEN",1954,2680000,4310000,27449.9,"MT","MT","MT"
"13457","SPC-YFINCWPAC-1952-2005-JENSEN",1955,2530000,4200000,25896.71,"MT","MT","MT"
"13458","SPC-YFINCWPAC-1952-2005-JENSEN",1956,2310000,4940000,26611.89,"MT","MT","MT"
"13459","SPC-YFINCWPAC-1952-2005-JENSEN",1957,3110000,5750000,49286.88,"MT","MT","MT"
"13460","SPC-YFINCWPAC-1952-2005-JENSEN",1958,3580000,5800000,56989.4,"MT","MT","MT"
"13461","SPC-YFINCWPAC-1952-2005-JENSEN",1959,3340000,5800000,55871.98,"MT","MT","MT"
"13462","SPC-YFINCWPAC-1952-2005-JENSEN",1960,3340000,5880000,69156.9,"MT","MT","MT"
"13463","SPC-YFINCWPAC-1952-2005-JENSEN",1961,3580000,5140000,74758.7,"MT","MT","MT"
"13464","SPC-YFINCWPAC-1952-2005-JENSEN",1962,2820000,4420000,77498.7,"MT","MT","MT"
"13465","SPC-YFINCWPAC-1952-2005-JENSEN",1963,2440000,4250000,72094.6,"MT","MT","MT"
"13466","SPC-YFINCWPAC-1952-2005-JENSEN",1964,2490000,4250000,57320.4,"MT","MT","MT"
"13467","SPC-YFINCWPAC-1952-2005-JENSEN",1965,2470000,4230000,58627,"MT","MT","MT"
"13468","SPC-YFINCWPAC-1952-2005-JENSEN",1966,2510000,4060000,78911,"MT","MT","MT"
"13469","SPC-YFINCWPAC-1952-2005-JENSEN",1967,2330000,3810000,46462.8,"MT","MT","MT"
"13470","SPC-YFINCWPAC-1952-2005-JENSEN",1968,2190000,3660000,53434.91,"MT","MT","MT"
"13471","SPC-YFINCWPAC-1952-2005-JENSEN",1969,2110000,3550000,58545,"MT","MT","MT"
"13472","SPC-YFINCWPAC-1952-2005-JENSEN",1970,2060000,3490000,88656.3,"MT","MT","MT"
"13473","SPC-YFINCWPAC-1952-2005-JENSEN",1971,1970000,3560000,95841.6,"MT","MT","MT"
"13474","SPC-YFINCWPAC-1952-2005-JENSEN",1972,2130000,3400000,109992.2,"MT","MT","MT"
"13475","SPC-YFINCWPAC-1952-2005-JENSEN",1973,1910000,3110000,130148.8,"MT","MT","MT"
"13476","SPC-YFINCWPAC-1952-2005-JENSEN",1974,1700000,3050000,132304.7,"MT","MT","MT"
"13477","SPC-YFINCWPAC-1952-2005-JENSEN",1975,1730000,3080000,136441.3,"MT","MT","MT"
"13478","SPC-YFINCWPAC-1952-2005-JENSEN",1976,1820000,2850000,144781.9,"MT","MT","MT"
"13479","SPC-YFINCWPAC-1952-2005-JENSEN",1977,1510000,2930000,177673.3,"MT","MT","MT"
"13480","SPC-YFINCWPAC-1952-2005-JENSEN",1978,1630000,3320000,168308,"MT","MT","MT"
"13481","SPC-YFINCWPAC-1952-2005-JENSEN",1979,2e+06,3480000,206726.8,"MT","MT","MT"
"13482","SPC-YFINCWPAC-1952-2005-JENSEN",1980,1970000,3340000,216684,"MT","MT","MT"
"13483","SPC-YFINCWPAC-1952-2005-JENSEN",1981,1820000,3180000,223464.5,"MT","MT","MT"
"13484","SPC-YFINCWPAC-1952-2005-JENSEN",1982,1740000,3260000,218519.5,"MT","MT","MT"
"13485","SPC-YFINCWPAC-1952-2005-JENSEN",1983,1840000,3430000,248262.5,"MT","MT","MT"
"13486","SPC-YFINCWPAC-1952-2005-JENSEN",1984,1940000,3510000,253930.9,"MT","MT","MT"
"13487","SPC-YFINCWPAC-1952-2005-JENSEN",1985,1940000,3460000,258308.7,"MT","MT","MT"
"13488","SPC-YFINCWPAC-1952-2005-JENSEN",1986,1950000,3310000,243615.3,"MT","MT","MT"
"13489","SPC-YFINCWPAC-1952-2005-JENSEN",1987,1740000,3430000,294627.6,"MT","MT","MT"
"13490","SPC-YFINCWPAC-1952-2005-JENSEN",1988,1950000,3490000,255368.8,"MT","MT","MT"
"13491","SPC-YFINCWPAC-1952-2005-JENSEN",1989,1950000,3480000,305575.5,"MT","MT","MT"
"13492","SPC-YFINCWPAC-1952-2005-JENSEN",1990,1900000,3270000,349566.6,"MT","MT","MT"
"13493","SPC-YFINCWPAC-1952-2005-JENSEN",1991,1700000,3150000,383025,"MT","MT","MT"
"13494","SPC-YFINCWPAC-1952-2005-JENSEN",1992,1620000,3140000,401936.1,"MT","MT","MT"
"13495","SPC-YFINCWPAC-1952-2005-JENSEN",1993,1700000,3020000,372204.6,"MT","MT","MT"
"13496","SPC-YFINCWPAC-1952-2005-JENSEN",1994,1590000,2860000,380805.9,"MT","MT","MT"
"13497","SPC-YFINCWPAC-1952-2005-JENSEN",1995,1460000,2810000,365322,"MT","MT","MT"
"13498","SPC-YFINCWPAC-1952-2005-JENSEN",1996,1460000,2810000,310997.9,"MT","MT","MT"
"13499","SPC-YFINCWPAC-1952-2005-JENSEN",1997,1550000,2780000,422403.9,"MT","MT","MT"
"13500","SPC-YFINCWPAC-1952-2005-JENSEN",1998,1390000,2490000,449994.9,"MT","MT","MT"
"13501","SPC-YFINCWPAC-1952-2005-JENSEN",1999,1210000,2240000,404841.2,"MT","MT","MT"
"13502","SPC-YFINCWPAC-1952-2005-JENSEN",2000,1100000,2030000,415919.6,"MT","MT","MT"
"13503","SPC-YFINCWPAC-1952-2005-JENSEN",2001,979000,1830000,420450.1,"MT","MT","MT"
"13504","SPC-YFINCWPAC-1952-2005-JENSEN",2002,843000,1790000,412264.9,"MT","MT","MT"
"13505","SPC-YFINCWPAC-1952-2005-JENSEN",2003,828000,1810000,444196,"MT","MT","MT"
"13506","SPC-YFINCWPAC-1952-2005-JENSEN",2004,898000,1760000,370373.6,"MT","MT","MT"
"13507","SPC-YFINCWPAC-1952-2005-JENSEN",2005,832000,1920000,413417.9,"MT","MT","MT"
"13508","SPRFMO-CHTRACCH-1950-2010-RICARD",1950,NA,NA,1000,NA,NA,"MT"
"13509","SPRFMO-CHTRACCH-1950-2010-RICARD",1951,NA,NA,800,NA,NA,"MT"
"13510","SPRFMO-CHTRACCH-1950-2010-RICARD",1952,NA,NA,1400,NA,NA,"MT"
"13511","SPRFMO-CHTRACCH-1950-2010-RICARD",1953,NA,NA,2000,NA,NA,"MT"
"13512","SPRFMO-CHTRACCH-1950-2010-RICARD",1954,NA,NA,2100,NA,NA,"MT"
"13513","SPRFMO-CHTRACCH-1950-2010-RICARD",1955,NA,NA,1300,NA,NA,"MT"
"13514","SPRFMO-CHTRACCH-1950-2010-RICARD",1956,NA,NA,2100,NA,NA,"MT"
"13515","SPRFMO-CHTRACCH-1950-2010-RICARD",1957,NA,NA,5100,NA,NA,"MT"
"13516","SPRFMO-CHTRACCH-1950-2010-RICARD",1958,17554500,NA,5800,NA,"MT","MT"
"13517","SPRFMO-CHTRACCH-1950-2010-RICARD",1959,17554500,NA,11600,NA,"MT","MT"
"13518","SPRFMO-CHTRACCH-1950-2010-RICARD",1960,17554500,NA,6500,NA,"MT","MT"
"13519","SPRFMO-CHTRACCH-1950-2010-RICARD",1961,17530500,NA,5600,NA,"MT","MT"
"13520","SPRFMO-CHTRACCH-1950-2010-RICARD",1962,17150400,NA,9700,NA,"MT","MT"
"13521","SPRFMO-CHTRACCH-1950-2010-RICARD",1963,16262100,NA,8900,NA,"MT","MT"
"13522","SPRFMO-CHTRACCH-1950-2010-RICARD",1964,15251400,NA,12000,NA,"MT","MT"
"13523","SPRFMO-CHTRACCH-1950-2010-RICARD",1965,14184800,NA,15300,NA,"MT","MT"
"13524","SPRFMO-CHTRACCH-1950-2010-RICARD",1966,13080500,NA,21900,NA,"MT","MT"
"13525","SPRFMO-CHTRACCH-1950-2010-RICARD",1967,11978200,NA,29500,NA,"MT","MT"
"13526","SPRFMO-CHTRACCH-1950-2010-RICARD",1968,10906700,NA,26600,NA,"MT","MT"
"13527","SPRFMO-CHTRACCH-1950-2010-RICARD",1969,9900310,NA,20800,NA,"MT","MT"
"13528","SPRFMO-CHTRACCH-1950-2010-RICARD",1970,8779740,12269600,187857,"MT","MT","MT"
"13529","SPRFMO-CHTRACCH-1950-2010-RICARD",1971,8028560,11800600,195961,"MT","MT","MT"
"13530","SPRFMO-CHTRACCH-1950-2010-RICARD",1972,7770390,11586200,94016,"MT","MT","MT"
"13531","SPRFMO-CHTRACCH-1950-2010-RICARD",1973,7855750,11690900,123447,"MT","MT","MT"
"13532","SPRFMO-CHTRACCH-1950-2010-RICARD",1974,7990710,11944100,305285,"MT","MT","MT"
"13533","SPRFMO-CHTRACCH-1950-2010-RICARD",1975,8124580,12236200,259740,"MT","MT","MT"
"13534","SPRFMO-CHTRACCH-1950-2010-RICARD",1976,8294150,13063400,357600,"MT","MT","MT"
"13535","SPRFMO-CHTRACCH-1950-2010-RICARD",1977,8330970,14356100,806484,"MT","MT","MT"
"13536","SPRFMO-CHTRACCH-1950-2010-RICARD",1978,8568720,15362300,954094,"MT","MT","MT"
"13537","SPRFMO-CHTRACCH-1950-2010-RICARD",1979,9216180,16506600,1198751,"MT","MT","MT"
"13538","SPRFMO-CHTRACCH-1950-2010-RICARD",1980,10181800,17814500,1172460,"MT","MT","MT"
"13539","SPRFMO-CHTRACCH-1950-2010-RICARD",1981,10857800,19422700,1741099,"MT","MT","MT"
"13540","SPRFMO-CHTRACCH-1950-2010-RICARD",1982,10988100,20879400,2218617,"MT","MT","MT"
"13541","SPRFMO-CHTRACCH-1950-2010-RICARD",1983,11603500,21306300,1765658,"MT","MT","MT"
"13542","SPRFMO-CHTRACCH-1950-2010-RICARD",1984,12115400,22163600,2538891,"MT","MT","MT"
"13543","SPRFMO-CHTRACCH-1950-2010-RICARD",1985,12815100,23397500,2288256,"MT","MT","MT"
"13544","SPRFMO-CHTRACCH-1950-2010-RICARD",1986,13497400,25704100,2015310,"MT","MT","MT"
"13545","SPRFMO-CHTRACCH-1950-2010-RICARD",1987,14485600,27248100,2594515,"MT","MT","MT"
"13546","SPRFMO-CHTRACCH-1950-2010-RICARD",1988,16141400,27321000,3069659,"MT","MT","MT"
"13547","SPRFMO-CHTRACCH-1950-2010-RICARD",1989,16874900,26117900,3435542,"MT","MT","MT"
"13548","SPRFMO-CHTRACCH-1950-2010-RICARD",1990,15680800,24254800,3663284,"MT","MT","MT"
"13549","SPRFMO-CHTRACCH-1950-2010-RICARD",1991,13384900,22167300,3757203,"MT","MT","MT"
"13550","SPRFMO-CHTRACCH-1950-2010-RICARD",1992,11120200,19579900,3222286,"MT","MT","MT"
"13551","SPRFMO-CHTRACCH-1950-2010-RICARD",1993,9320140,16958000,3229028,"MT","MT","MT"
"13552","SPRFMO-CHTRACCH-1950-2010-RICARD",1994,7340660,14749900,4044113,"MT","MT","MT"
"13553","SPRFMO-CHTRACCH-1950-2010-RICARD",1995,4746790,12104300,4756979,"MT","MT","MT"
"13554","SPRFMO-CHTRACCH-1950-2010-RICARD",1996,2973470,8731870,3696531,"MT","MT","MT"
"13555","SPRFMO-CHTRACCH-1950-2010-RICARD",1997,1703220,7070470,3032044,"MT","MT","MT"
"13556","SPRFMO-CHTRACCH-1950-2010-RICARD",1998,1363410,6314210,1906005,"MT","MT","MT"
"13557","SPRFMO-CHTRACCH-1950-2010-RICARD",1999,1710450,6800170,1276683,"MT","MT","MT"
"13558","SPRFMO-CHTRACCH-1950-2010-RICARD",2000,2437750,8063980,1490854,"MT","MT","MT"
"13559","SPRFMO-CHTRACCH-1950-2010-RICARD",2001,2771090,9018750,2389435,"MT","MT","MT"
"13560","SPRFMO-CHTRACCH-1950-2010-RICARD",2002,3227040,8564480,1635247,"MT","MT","MT"
"13561","SPRFMO-CHTRACCH-1950-2010-RICARD",2003,3640570,8614220,1707492,"MT","MT","MT"
"13562","SPRFMO-CHTRACCH-1950-2010-RICARD",2004,3692300,8337300,1849180,"MT","MT","MT"
"13563","SPRFMO-CHTRACCH-1950-2010-RICARD",2005,3520080,7704110,1704860,"MT","MT","MT"
"13564","SPRFMO-CHTRACCH-1950-2010-RICARD",2006,2980810,6762010,1989203,"MT","MT","MT"
"13565","SPRFMO-CHTRACCH-1950-2010-RICARD",2007,2276070,5311900,1918129,"MT","MT","MT"
"13566","SPRFMO-CHTRACCH-1950-2010-RICARD",2008,1543950,3808150,1422334,"MT","MT","MT"
"13567","SPRFMO-CHTRACCH-1950-2010-RICARD",2009,792130,2773950,1194184,"MT","MT","MT"
"13568","SPRFMO-CHTRACCH-1950-2010-RICARD",2010,484120,2362660,744495,"MT","MT","MT"
"13569","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1990,NA,NA,NA,NA,NA,NA
"13570","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1991,NA,NA,NA,NA,NA,NA
"13571","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1992,NA,NA,NA,NA,NA,NA
"13572","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1993,NA,NA,NA,NA,NA,NA
"13573","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1994,NA,NA,NA,NA,NA,NA
"13574","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1995,530,1444,NA,"MT","MT",NA
"13575","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1996,580,1611,NA,"MT","MT",NA
"13576","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1997,629,1687,NA,"MT","MT",NA
"13577","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1998,663,1703,NA,"MT","MT",NA
"13578","SWFSC-CALSCORPSCAL-1990-2005-STANTON",1999,691,1688,NA,"MT","MT",NA
"13579","SWFSC-CALSCORPSCAL-1990-2005-STANTON",2000,636,1635,NA,"MT","MT",NA
"13580","SWFSC-CALSCORPSCAL-1990-2005-STANTON",2001,612,1743,NA,"MT","MT",NA
"13581","SWFSC-CALSCORPSCAL-1990-2005-STANTON",2002,623,1803,NA,"MT","MT",NA
"13582","SWFSC-CALSCORPSCAL-1990-2005-STANTON",2003,704,1848,NA,"MT","MT",NA
"13583","SWFSC-CALSCORPSCAL-1990-2005-STANTON",2004,774,1864,NA,"MT","MT",NA
"13584","SWFSC-CALSCORPSCAL-1990-2005-STANTON",2005,816,1866,NA,"MT","MT",NA
"13601","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1945,101881,NA,23601.4,NA,"MT","MT"
"13602","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1946,85730.5,NA,27582.5,NA,"MT","MT"
"13603","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1947,67354.4,NA,19437,NA,"MT","MT"
"13604","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1948,58863.8,NA,18124.7,NA,"MT","MT"
"13605","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1949,55983.5,NA,24188.9,NA,"MT","MT"
"13606","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1950,49164.6,NA,17493,NA,"MT","MT"
"13607","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1951,42537,NA,15857.1,NA,"MT","MT"
"13608","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1952,33991,NA,10325.8,NA,"MT","MT"
"13609","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1953,28592.7,NA,5265.94,NA,"MT","MT"
"13610","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1954,31721.9,NA,18464.7,NA,"MT","MT"
"13611","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1955,38991.7,NA,22200.9,NA,"MT","MT"
"13612","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1956,45090.2,NA,36835,NA,"MT","MT"
"13613","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1957,40031.8,NA,27753.4,NA,"MT","MT"
"13614","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1958,32676.7,NA,11874.8,NA,"MT","MT"
"13615","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1959,33843.3,NA,19332.5,NA,"MT","MT"
"13616","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1960,35366,NA,20822.5,NA,"MT","MT"
"13617","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1961,35607.8,NA,26199.2,NA,"MT","MT"
"13618","SWFSC-CMACKPCOAST-1929-2008-PINSKY",1962,38256.4,NA,23901,NA,"MT","MT"
